"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"49089","MYS","Asia","Malaysia",2021-04-06,353329,1300,1330.143,1300,5,5,10916.672,40.166,41.097,40.166,0.154,0.154,1.06,NA,NA,NA,NA,NA,NA,NA,NA,46839,7941361,245.361,1.447,48320,1.493,0.028,36.3,"people tested",862445,534191,328254,32409,28683,2.66,1.65,1.01,886,56.94,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49090","MYS","Asia","Malaysia",2021-04-07,354468,1139,1281.143,1304,4,4.571,10951.864,35.191,39.583,40.289,0.124,0.141,1.07,NA,NA,NA,NA,NA,NA,NA,NA,51214,7992575,246.944,1.582,48095,1.486,0.027,37.5,"people tested",893032,546762,346270,30587,27833,2.76,1.69,1.07,860,56.94,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49091","MYS","Asia","Malaysia",2021-04-08,355753,1285,1296.429,1308,4,4.286,10991.566,39.702,40.055,40.413,0.124,0.132,1.09,NA,NA,NA,NA,NA,NA,NA,NA,58012,8050587,248.736,1.792,48462,1.497,0.027,37.4,"people tested",919721,558750,360971,26689,25642,2.84,1.73,1.12,792,56.94,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49092","MYS","Asia","Malaysia",2021-04-09,357607,1854,1376.429,1313,5,4.286,11048.848,57.282,42.527,40.567,0.154,0.132,1.12,NA,NA,NA,NA,NA,NA,NA,NA,53834,8104421,250.399,1.663,48555,1.5,0.028,35.3,"people tested",941200,565940,375260,21479,24364,2.91,1.75,1.16,753,56.94,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49093","MYS","Asia","Malaysia",2021-04-10,359117,1510,1358.143,1321,8,5,11095.502,46.654,41.962,40.814,0.247,0.154,1.14,NA,NA,NA,NA,NA,NA,NA,NA,53512,8157933,252.053,1.653,49023,1.515,0.028,36.1,"people tested",956723,571472,385251,15523,24174,2.96,1.77,1.19,747,56.94,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49094","MYS","Asia","Malaysia",2021-04-11,360856,1739,1413.857,1329,8,5.857,11149.231,53.729,43.683,41.062,0.247,0.181,1.16,NA,NA,NA,NA,NA,NA,NA,NA,47063,8204996,253.507,1.454,49284,1.523,0.029,34.9,"people tested",979794,583903,395891,23071,25432,3.03,1.8,1.22,786,56.94,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49095","MYS","Asia","Malaysia",2021-04-12,362173,1317,1449.143,1333,4,5.429,11189.922,40.691,44.774,41.185,0.124,0.168,1.17,NA,NA,NA,NA,NA,NA,NA,NA,35266,8240262,254.596,1.09,49391,1.526,0.029,34.1,"people tested",1018937,609153,409784,39143,26986,3.15,1.88,1.27,834,53.24,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49096","MYS","Asia","Malaysia",2021-04-13,363940,1767,1515.857,1345,12,6.429,11244.517,54.594,46.835,41.556,0.371,0.199,1.19,NA,NA,NA,NA,NA,NA,NA,NA,51998,8292260,256.203,1.607,50128,1.549,0.03,33.1,"people tested",1050138,632668,417470,31201,26813,3.24,1.95,1.29,828,53.24,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49097","MYS","Asia","Malaysia",2021-04-14,365829,1889,1623,1353,8,7,11302.88,58.364,50.145,41.803,0.247,0.216,1.21,NA,NA,NA,NA,NA,NA,NA,NA,53141,8345401,257.845,1.642,50404,1.557,0.032,31.1,"people tested",1078695,653531,425164,28557,26523,3.33,2.02,1.31,819,53.24,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49098","MYS","Asia","Malaysia",2021-04-15,367977,2148,1746.286,1363,10,7.857,11369.246,66.366,53.954,42.112,0.309,0.243,1.22,NA,NA,NA,NA,NA,NA,NA,NA,62569,8407970,259.778,1.933,51055,1.577,0.034,29.2,"people tested",1105890,671589,434301,27195,26596,3.42,2.07,1.34,822,53.24,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49099","MYS","Asia","Malaysia",2021-04-16,370528,2551,1845.857,1365,2,7.429,11448.063,78.817,57.031,42.174,0.062,0.23,1.23,NA,NA,NA,NA,NA,NA,NA,NA,64715,8472685,261.777,1.999,52609,1.625,0.035,28.5,"people tested",1125396,687176,438220,19506,26314,3.48,2.12,1.35,813,53.24,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49100","MYS","Asia","Malaysia",2021-04-17,372859,2331,1963.143,1370,5,7,11520.084,72.02,60.654,42.328,0.154,0.216,1.23,NA,NA,NA,NA,NA,NA,NA,NA,67515,8540200,263.863,2.086,54610,1.687,0.036,27.8,"people tested",1135015,695729,439286,9619,25470,3.51,2.15,1.36,787,53.24,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49101","MYS","Asia","Malaysia",2021-04-18,375054,2195,2028.286,1378,8,7,11587.902,67.818,62.667,42.576,0.247,0.216,1.23,NA,NA,NA,NA,NA,NA,NA,NA,61526,8601726,265.764,1.901,56676,1.751,0.036,27.9,"people tested",1144841,701812,443029,9826,23578,3.54,2.17,1.37,728,58.8,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49102","MYS","Asia","Malaysia",2021-04-19,377132,2078,2137,1386,8,7.571,11652.105,64.203,66.026,42.823,0.247,0.234,1.23,NA,NA,NA,NA,NA,NA,NA,NA,63413,8665139,267.724,1.959,60697,1.875,0.035,28.4,"people tested",1177648,726411,451237,32807,22673,3.64,2.24,1.39,701,58.8,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49103","MYS","Asia","Malaysia",2021-04-20,379473,2341,2219,1389,3,6.286,11724.434,72.329,68.56,42.915,0.093,0.194,1.23,NA,NA,NA,NA,NA,NA,NA,NA,52967,8718106,269.36,1.637,60835,1.88,0.036,27.4,"people tested",1210779,748444,462335,33131,22949,3.74,2.31,1.43,709,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49104","MYS","Asia","Malaysia",2021-04-21,381813,2340,2283.429,1400,11,6.714,11796.732,72.298,70.55,43.255,0.34,0.207,1.23,NA,NA,NA,NA,NA,NA,NA,NA,64921,8783027,271.366,2.006,62518,1.932,0.037,27.4,"people tested",1231760,757547,474213,20981,21866,3.81,2.34,1.47,676,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49105","MYS","Asia","Malaysia",2021-04-22,384688,2875,2387.286,1407,7,6.286,11885.56,88.828,73.759,43.472,0.216,0.194,1.23,NA,NA,NA,NA,NA,NA,NA,NA,66579,8849606,273.423,2.057,63091,1.949,0.038,26.4,"people tested",1260937,771829,489108,29177,22150,3.9,2.38,1.51,684,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49106","MYS","Asia","Malaysia",2021-04-23,387535,2847,2429.571,1415,8,7.143,11973.522,87.963,75.066,43.719,0.247,0.221,1.22,NA,NA,NA,NA,NA,NA,NA,NA,74367,8923973,275.721,2.298,64470,1.992,0.038,26.5,"people tested",1279737,783987,495750,18800,22049,3.95,2.42,1.53,681,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49107","MYS","Asia","Malaysia",2021-04-24,390252,2717,2484.714,1426,11,8,12057.468,83.946,76.769,44.059,0.34,0.247,1.22,NA,NA,NA,NA,NA,NA,NA,NA,77559,9001532,278.117,2.396,65905,2.036,0.038,26.5,"people tested",1290414,791910,498504,10677,22200,3.99,2.45,1.54,686,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49108","MYS","Asia","Malaysia",2021-04-25,392942,2690,2555.429,1436,10,8.286,12140.58,83.112,78.954,44.368,0.309,0.256,1.22,NA,NA,NA,NA,NA,NA,NA,NA,64638,9066170,280.114,1.997,66349,2.05,0.039,26,"people tested",1305161,800996,504165,14747,22903,4.03,2.47,1.56,708,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49109","MYS","Asia","Malaysia",2021-04-26,395718,2776,2655.143,1449,13,9,12226.349,85.769,82.035,44.769,0.402,0.278,1.22,NA,NA,NA,NA,NA,NA,NA,NA,55149,9121319,281.818,1.704,65169,2.014,0.041,24.5,"people tested",1335245,822201,513044,30084,22514,4.13,2.54,1.59,696,61.57,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49110","MYS","Asia","Malaysia",2021-04-27,398451,2733,2711.143,1462,13,10.429,12310.79,84.44,83.765,45.171,0.402,0.322,1.21,NA,NA,NA,NA,NA,NA,NA,NA,61034,9182353,283.704,1.886,66321,2.049,0.041,24.5,"people tested",1369749,844906,524843,34504,22710,4.23,2.61,1.62,702,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49111","MYS","Asia","Malaysia",2021-04-28,401593,3142,2825.714,1477,15,11,12407.867,97.077,87.305,45.634,0.463,0.34,1.21,NA,NA,NA,NA,NA,NA,NA,NA,73158,9255511,285.964,2.26,67498,2.085,0.042,23.9,"people tested",1409215,871219,537996,39466,25351,4.35,2.69,1.66,783,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49112","MYS","Asia","Malaysia",2021-04-29,404925,3332,2891,1492,15,12.143,12510.815,102.948,89.322,46.098,0.463,0.375,1.21,NA,NA,NA,NA,NA,NA,NA,NA,78276,9333787,288.382,2.418,69169,2.137,0.042,23.9,"people tested",1421664,877646,544018,12449,22961,4.39,2.71,1.68,709,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49113","MYS","Asia","Malaysia",2021-04-30,408713,3788,3025.429,1506,14,13,12627.851,117.036,93.476,46.53,0.433,0.402,1.2,NA,NA,NA,NA,NA,NA,NA,NA,70449,9404236,290.559,2.177,68609,2.12,0.044,22.7,"people tested",NA,NA,NA,NA,21195,NA,NA,NA,655,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49114","MYS","Asia","Malaysia",2021-05-01,411594,2881,3048.857,1521,15,13.571,12716.864,89.013,94.199,46.994,0.463,0.419,1.19,NA,NA,NA,NA,NA,NA,NA,NA,77984,9482220,292.969,2.409,68670,2.122,0.044,22.5,"people tested",1434537,883661,550876,NA,20589,4.43,2.73,1.7,636,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49115","MYS","Asia","Malaysia",2021-05-02,415012,3418,3152.857,1533,12,13.857,12822.469,105.605,97.413,47.365,0.371,0.428,1.19,NA,NA,NA,NA,NA,NA,NA,NA,58585,9540805,294.779,1.81,67805,2.095,0.046,21.5,"people tested",1469033,905683,563350,34496,23410,4.54,2.8,1.74,723,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49116","MYS","Asia","Malaysia",2021-05-03,417512,2500,3113.429,1551,18,14.571,12899.71,77.242,96.194,47.921,0.556,0.45,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68328,2.111,0.046,21.9,"people tested",1500202,914663,585539,31169,23565,4.64,2.83,1.81,728,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49117","MYS","Asia","Malaysia",2021-05-04,420632,3120,3168.714,1574,23,16,12996.108,96.397,97.903,48.631,0.711,0.494,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9658427,298.413,NA,68011,2.101,0.047,21.5,"people tested",1569609,960070,609539,69407,28551,4.85,2.97,1.88,882,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49118","MYS","Asia","Malaysia",2021-05-05,424376,3744,3254.714,1591,17,16.286,13111.785,115.677,100.56,49.157,0.525,0.503,1.2,NA,NA,NA,NA,NA,NA,NA,NA,80377,9738804,300.896,2.483,69042,2.133,0.047,21.2,"people tested",1624272,991906,632366,54663,30722,5.02,3.06,1.95,949,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49119","MYS","Asia","Malaysia",2021-05-06,427927,3551,3286,1610,19,16.857,13221.499,109.714,101.526,49.744,0.587,0.521,1.2,NA,NA,NA,NA,NA,NA,NA,NA,82834,9821638,303.455,2.559,69693,2.153,0.047,21.2,"people tested",1679765,1028693,651072,55493,36872,5.19,3.18,2.01,1139,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49120","MYS","Asia","Malaysia",2021-05-07,432425,4498,3387.429,1632,22,18,13360.472,138.973,104.66,50.423,0.68,0.556,1.21,NA,NA,NA,NA,NA,NA,NA,NA,82676,9904314,306.01,2.554,71440,2.207,0.047,21.1,"people tested",1707460,1045377,662083,27695,39908,5.28,3.23,2.05,1233,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49121","MYS","Asia","Malaysia",2021-05-08,436944,4519,3621.429,1657,25,19.429,13500.094,139.622,111.89,51.196,0.772,0.6,1.21,NA,NA,NA,NA,NA,NA,NA,NA,76099,9980413,308.361,2.351,71170,2.199,0.051,19.7,"people tested",1734348,1063898,670450,26888,42830,5.36,3.29,2.07,1323,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49122","MYS","Asia","Malaysia",2021-05-09,440677,3733,3666.429,1683,26,21.429,13615.431,115.337,113.28,51.999,0.803,0.662,1.2,NA,NA,NA,NA,NA,NA,NA,NA,75093,10055506,310.681,2.32,73529,2.272,0.05,20.1,"people tested",1766651,1089637,677014,32303,42517,5.46,3.37,2.09,1314,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49123","MYS","Asia","Malaysia",2021-05-10,444484,3807,3853.143,1700,17,21.286,13733.054,117.623,119.049,52.524,0.525,0.658,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73281,2.264,0.053,19,"people tested",NA,NA,NA,NA,45917,NA,NA,NA,1419,65.28,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49124","MYS","Asia","Malaysia",2021-05-11,448457,3973,3975,1722,22,21.143,13855.806,122.752,122.814,53.204,0.68,0.653,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,10169657,314.208,NA,73033,2.256,0.054,18.4,"people tested",1876591,1156486,720105,NA,43855,5.8,3.57,2.22,1355,NA,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49125","MYS","Asia","Malaysia",2021-05-12,453222,4765,4120.857,1761,39,24.286,14003.029,147.222,127.321,54.409,1.205,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,87458,10257115,316.91,2.702,74044,2.288,0.056,18,"people tested",1894630,1166737,727893,18039,38623,5.85,3.6,2.25,1193,NA,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
"49126","MYS","Asia","Malaysia",2021-05-13,458077,4855,4307.143,1788,27,25.429,14153.032,150.003,133.076,55.243,0.834,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,83974,10341089,319.505,2.595,74207,2.293,0.058,17.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32365998,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81
